route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
47,t602-b1773-sl3,3,To Olympia Transit Center,1,6003,28,1,0.0,1,0,0
47,t602-b1775-sl2,2,To Olympia Transit Center,1,6005,28,1,0.0,1,0,0
621,t603-b183C-sl3,3,To Olympia Transit Center,1,6204,20,1,0.0,1,0,0
621,t603-b183D-sl2,2,To Olympia Transit Center,1,6205,20,1,0.0,1,0,0
68,t603-b1A92-sl2,2,To Lacey Transit Center,1,6802,35,1,0.0,1,0,0
68,t603-b1A94-sl3,3,To Lacey Transit Center,1,6804,35,1,0.0,1,0,0
13,t603-b515-sl3,3,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t603-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
48,t605-b19CB-sl3,3,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
48,t605-b19CC-sl2,2,To Olympia Transit Center,1,6604,13,1,0.0,1,0,0
21,t606-b1771-sl2,2,To Olympia Transit Center,1,6001,5,1,0.0,1,0,0
12,t606-b4B1-sl3,3,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t606-b4B2-sl2,2,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
64,t609-b1195-sl2,2,To Amtrak Station,0,4501,33,1,0.0,1,0,0
64,t609-b1195-sl3,3,To Amtrak Station,0,4501,33,1,0.0,1,0,0
45,t609-b1197-sl3,3,To Capital Mall,0,4503,6,1,0.0,1,0,0
45,t609-b119A-sl2,2,To Capital Mall,0,4506,6,1,0.0,1,0,0
48,t609-b19C9-sl3,3,To Evergreen St College,0,6601,32,1,0.0,1,0,0
66,t609-b19CA-sl2,2,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
66,t609-b19CA-sl3,3,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
48,t609-b19CB-sl2,2,To Evergreen St College,0,6603,32,1,0.0,1,0,0
94,t609-b24BC-sl2,2,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
94,t609-b24BD-sl3,3,To Yelm Walmart,0,9405,3,1,0.0,1,0,0
620,t609-b26AE-sl3,3,To Olympia Transit Center,1,9902,22,1,0.0,1,0,0
13,t609-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t609-b516-sl3,3,To Labor and Industries,0,1302,10,1,0.0,1,0,0
100,t609-b72-sl2,2,To Capital Mall,1,114,43,1,0.0,1,0,0
64,t60C-b1196-sl3,3,To Olympia Transit Center,1,4502,37,1,0.0,1,0,0
64,t60C-b1199-sl2,2,To Olympia Transit Center,1,4505,37,1,0.0,1,0,0
621,t60C-b1839-sl2,2,To Northeast Lacey,0,6201,0,1,0.0,1,0,0
621,t60C-b1839-sl3,3,To Northeast Lacey,0,6201,0,1,0.0,1,0,0
65,t610-b1A92-sl3,3,To Lacey Transit Center,1,6802,29,1,0.0,1,0,0
65,t610-b1A94-sl2,2,To Lacey Transit Center,1,6804,29,1,0.0,1,0,0
100,t610-b73-sl2,2,To Martin Way P&R,0,115,44,1,0.0,1,0,0
67,t611-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
67,t611-b1A2D-sl3,3,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
68,t612-b1A91-sl2,2,To Capital Mall,0,6801,12,1,0.0,1,0,0
68,t612-b1A96-sl3,3,To Capital Mall,0,6806,12,1,0.0,1,0,0
13,t612-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
42,t614-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
622,t616-b183C-sl2,2,To Olympia Transit Center,1,6204,19,1,0.0,1,0,0
622,t616-b183D-sl3,3,To Olympia Transit Center,1,6205,19,1,0.0,1,0,0
66,t616-b19C9-sl2,2,To Olympia Transit Center,1,6601,18,1,0.0,1,0,0
66,t616-b19CC-sl3,3,To Olympia Transit Center,1,6604,18,1,0.0,1,0,0
620,t616-b26C1-sl2,2,To SR 512 Park & Ride,0,9921,30,1,0.0,1,0,0
41,t640-b1005-sl3,3,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t640-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
60,t640-b1771-sl2,2,To Panorama,0,6001,7,1,0.0,1,0,0
47,t640-b1772-sl3,3,To Capital Mall,0,6002,14,1,0.0,1,0,0
47,t640-b1773-sl2,2,To Capital Mall,0,6003,14,1,0.0,1,0,0
21,t640-b1773-sl3,3,To 26th Ave,0,6003,24,1,0.0,1,0,0
21,t640-b1775-sl2,2,To 26th Ave,0,6005,24,1,0.0,1,0,0
622,t640-b183A-sl2,2,To The Meadows,0,6202,11,1,0.0,1,0,0
622,t640-b183B-sl3,3,To The Meadows,0,6203,11,1,0.0,1,0,0
65,t640-b1A95-sl3,3,To 41st Avenue,0,6805,8,1,0.0,1,0,0
65,t640-b1A97-sl2,2,To 41st Avenue,0,6807,8,1,0.0,1,0,0
12,t640-b4B2-sl3,3,To Labor and Industries,0,1202,27,1,0.0,1,0,0
12,t640-b4B3-sl2,2,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t640-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
100,t640-b6F-sl2,2,To Capital Mall,1,111,43,1,0.0,1,0,0
41,t643-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t643-b1006-sl3,3,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
94,t644-b24BA-sl2,2,To Olympia Transit Center,1,9402,31,1,0.0,1,0,0
94,t644-b24BA-sl3,3,To Olympia Transit Center,1,9402,31,1,0.0,1,0,0
45,t646-b1197-sl3,3,To Olympia Transit Center,1,4503,16,1,0.0,1,0,0
45,t646-b119A-sl2,2,To Olympia Transit Center,1,4506,16,1,0.0,1,0,0
60,t647-b1771-sl3,3,To Olympia Transit Center,1,6001,4,1,0.0,1,0,0
60,t647-b1774-sl2,2,To Olympia Transit Center,1,6004,4,1,0.0,1,0,0
100,t647-b70-sl2,2,To Martin Way P&R,0,112,44,1,0.0,1,0,0
47,t648-b1772-sl2,2,To Olympia Transit Center,1,6002,28,1,0.0,1,0,0
621,t649-b183E-sl2,2,To Olympia Transit Center,1,6206,20,1,0.0,1,0,0
621,t649-b183E-sl3,3,To Olympia Transit Center,1,6206,20,1,0.0,1,0,0
68,t649-b1A96-sl2,2,To Lacey Transit Center,1,6806,35,1,0.0,1,0,0
68,t649-b1A97-sl3,3,To Lacey Transit Center,1,6807,35,1,0.0,1,0,0
13,t649-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t649-b516-sl3,3,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
48,t64B-b19C9-sl3,3,To Olympia Transit Center,1,6601,13,1,0.0,1,0,0
48,t64B-b19CB-sl2,2,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
21,t64C-b1773-sl3,3,To Olympia Transit Center,1,6003,5,1,0.0,1,0,0
21,t64C-b1775-sl2,2,To Olympia Transit Center,1,6005,5,1,0.0,1,0,0
12,t64C-b4B1-sl2,2,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t64C-b4B3-sl3,3,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t64F-b1196-sl2,2,To Capital Mall,0,4502,6,1,0.0,1,0,0
64,t64F-b1197-sl2,2,To Amtrak Station,0,4503,33,1,0.0,1,0,0
64,t64F-b1901-sl3,3,To Amtrak Station,0,6401,33,1,0.0,1,0,0
66,t64F-b19CB-sl3,3,To Lacey Corporate Center,0,6603,9,1,0.0,1,0,0
66,t64F-b19CC-sl2,2,To Lacey Corporate Center,0,6604,9,1,0.0,1,0,0
48,t64F-b19CD-sl2,2,To Evergreen St College,0,6605,32,1,0.0,1,0,0
48,t64F-b19CD-sl3,3,To Evergreen St College,0,6605,32,1,0.0,1,0,0
67,t64F-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
67,t64F-b1A2D-sl3,3,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
94,t64F-b24B9-sl3,3,To Yelm Walmart,0,9401,3,1,0.0,1,0,0
94,t64F-b24BB-sl2,2,To Yelm Walmart,0,9403,3,1,0.0,1,0,0
13,t64F-b515-sl3,3,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t64F-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
100,t64F-b71-sl2,2,To Capital Mall,1,113,43,1,0.0,1,0,0
42,t652-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
64,t652-b1198-sl2,2,To Olympia Transit Center,1,4504,37,1,0.0,1,0,0
621,t652-b1840-sl2,2,To Northeast Lacey,0,6208,0,1,0.0,1,0,0
621,t652-b1840-sl3,3,To Northeast Lacey,0,6208,0,1,0.0,1,0,0
64,t652-b1902-sl3,3,To Olympia Transit Center,1,6402,37,1,0.0,1,0,0
620,t655-b26AD-sl2,2,To Olympia Transit Center,1,9901,22,1,0.0,1,0,0
620,t655-b26AF-sl2,2,To SR 512 Park & Ride,0,9903,30,1,0.0,1,0,0
65,t656-b1A95-sl3,3,To Lacey Transit Center,1,6805,29,1,0.0,1,0,0
65,t656-b1A97-sl2,2,To Lacey Transit Center,1,6807,29,1,0.0,1,0,0
100,t656-b72-sl2,2,To Martin Way P&R,0,114,44,1,0.0,1,0,0
68,t658-b1A92-sl3,3,To Capital Mall,0,6802,12,1,0.0,1,0,0
68,t658-b1A94-sl2,2,To Capital Mall,0,6804,12,1,0.0,1,0,0
13,t658-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
622,t65C-b183F-sl2,2,To Olympia Transit Center,1,6207,19,1,0.0,1,0,0
622,t65C-b183F-sl3,3,To Olympia Transit Center,1,6207,19,1,0.0,1,0,0
66,t65C-b19CA-sl2,2,To Olympia Transit Center,1,6602,18,1,0.0,1,0,0
66,t65C-b19CA-sl3,3,To Olympia Transit Center,1,6602,18,1,0.0,1,0,0
41,t65E-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t65E-b1006-sl3,3,To Evergreen St College,0,4102,1,1,0.0,1,0,0
21,t65E-b1772-sl2,2,To 26th Ave,0,6002,24,1,0.0,1,0,0
60,t65E-b1773-sl3,3,To Panorama,0,6003,7,1,0.0,1,0,0
60,t65E-b1775-sl2,2,To Panorama,0,6005,7,1,0.0,1,0,0
47,t65E-b1776-sl2,2,To Capital Mall,0,6006,14,1,0.0,1,0,0
622,t65E-b183A-sl3,3,To The Meadows,0,6202,11,1,0.0,1,0,0
622,t65E-b183B-sl2,2,To The Meadows,0,6203,11,1,0.0,1,0,0
65,t65E-b1A91-sl3,3,To 41st Avenue,0,6801,8,1,0.0,1,0,0
65,t65E-b1A93-sl2,2,To 41st Avenue,0,6803,8,1,0.0,1,0,0
12,t65E-b4B1-sl3,3,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t65E-b4B2-sl2,2,To Labor and Industries,0,1202,27,1,0.0,1,0,0
13,t65E-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
100,t65E-b73-sl2,2,To Capital Mall,1,115,43,1,0.0,1,0,0
41,t661-b1005-sl3,3,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t661-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
94,t662-b24B9-sl2,2,To Olympia Transit Center,1,9401,31,1,0.0,1,0,0
