shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
C37:N23,825,47.689440,-122.327630,115160.4
C37:N23,826,47.689790,-122.327840,115298.2
C37:N23,827,47.690160,-122.328020,115440.2
C37:N23,828,47.690540,-122.328170,115583.7
C37:N23,829,47.690920,-122.328300,115725.9
C37:N23,830,47.691320,-122.328390,115873.5
C37:N23,831,47.691720,-122.328450,116020.2
C37:N23,832,47.692130,-122.328480,116169.9
C37:N23,833,47.692540,-122.328470,116319.5
C37:N23,834,47.692950,-122.328460,116469.0
C37:N23,835,47.693360,-122.328450,116618.6
C37:N23,836,47.693770,-122.328450,116768.2
C37:N23,837,47.694170,-122.328440,116914.1
C37:N23,838,47.694580,-122.328430,117063.7
C37:N23,839,47.694990,-122.328420,117213.2
C37:N23,840,47.695390,-122.328410,117359.2
C37:N23,841,47.695800,-122.328420,117508.7
C37:N23,842,47.696210,-122.328460,117658.6
C37:N23,843,47.696610,-122.328530,117805.5
C37:N23,844,47.696760,-122.328560,117860.8
C37:N23,845,47.697160,-122.328630,118007.7
C37:N23,846,47.697560,-122.328700,118154.6
C37:N23,847,47.697970,-122.328740,118304.5
C37:N23,848,47.698370,-122.328760,118450.5
C37:N23,849,47.698780,-122.328740,118600.1
C37:N23,850,47.699030,-122.328720,118691.4
C37:N23,851,47.699430,-122.328650,118838.3
C37:N23,852,47.699830,-122.328580,118985.3
C37:N23,853,47.700230,-122.328500,119132.5
C37:N23,854,47.700630,-122.328430,119279.4
C37:N23,855,47.701030,-122.328350,119426.7
C37:N23,856,47.701430,-122.328280,119573.6
C37:N23,857,47.701830,-122.328220,119720.2
C37:N23,858,47.702240,-122.328200,119869.9
C37:N23,859,47.702620,-122.328210,120008.5
C37:N23,860,47.703030,-122.328210,120158.0
C37:N23,861,47.703840,-122.328230,120453.6
C37:N23,862,47.704480,-122.328230,120687.0
C37:N23,863,47.704690,-122.328240,120763.6
C37:N23,864,47.704890,-122.328250,120836.6
C37:N23,865,47.704990,-122.328270,120873.4
C37:N23,866,47.705120,-122.328290,120921.1
C37:N23,867,47.705240,-122.328320,120965.5
C37:N23,868,47.705370,-122.328360,121013.9
C37:N23,869,47.705520,-122.328420,121070.6
C37:N23,870,47.705840,-122.328550,121191.6
C37:N23,871,47.706530,-122.328820,121452.0
C37:N23,872,47.706710,-122.328890,121519.9
C37:N23,873,47.706910,-122.328950,121594.3
C37:N23,874,47.707110,-122.329000,121668.3
C37:N23,875,47.707320,-122.329040,121745.5
C37:N23,876,47.707520,-122.329070,121818.8
C37:N23,877,47.707730,-122.329080,121895.5
C37:N23,878,47.707930,-122.329090,121968.5
C37:N23,879,47.708190,-122.329090,122063.3
C37:N23,880,47.709060,-122.329050,122380.8
C37:N23,881,47.709350,-122.329030,122486.7
C37:N23,882,47.709530,-122.329010,122552.5
C37:N23,883,47.709810,-122.328950,122655.7
C37:N23,884,47.710090,-122.328880,122759.3
C37:N23,885,47.710270,-122.328810,122827.2
C37:N23,886,47.710450,-122.328740,122895.1
C37:N23,887,47.710710,-122.328620,122994.4
C37:N23,888,47.710980,-122.328470,123099.6
C37:N23,889,47.711230,-122.328310,123198.9
C37:N23,890,47.711380,-122.328200,123260.0
C37:N23,891,47.711570,-122.328050,123338.5
C37:N23,892,47.712680,-122.327140,123801.2
C37:N23,893,47.712930,-122.326940,123904.9
C37:N23,894,47.713090,-122.326830,123969.2
C37:N23,895,47.713360,-122.326650,124077.2
C37:N23,896,47.714320,-122.326110,124451.8
C37:N23,897,47.714600,-122.325940,124562.2
C37:N23,898,47.714740,-122.325840,124618.8
C37:N23,899,47.714950,-122.325690,124703.9
C37:N23,900,47.715920,-122.324930,125104.1
C37:N23,901,47.716140,-122.324770,125193.5
C37:N23,902,47.716330,-122.324640,125269.9
C37:N23,903,47.716520,-122.324530,125344.3
C37:N23,904,47.716720,-122.324420,125422.1
C37:N23,905,47.716920,-122.324310,125499.9
C37:N23,906,47.717120,-122.324220,125576.1
C37:N23,907,47.717320,-122.324140,125651.7
C37:N23,908,47.717530,-122.324060,125730.8
C37:N23,909,47.717730,-122.324000,125805.2
C37:N23,910,47.717940,-122.323940,125883.2
C37:N23,911,47.718150,-122.323890,125960.8
C37:N23,912,47.718360,-122.323850,126038.1
C37:N23,913,47.718570,-122.323820,126115.0
C37:N23,914,47.718780,-122.323800,126191.8
C37:N23,915,47.719980,-122.323750,126629.7
C37:N23,916,47.720360,-122.323760,126768.3
C37:N23,917,47.721600,-122.323830,127220.9
C37:N23,918,47.722080,-122.323850,127396.1
C37:N23,919,47.722420,-122.323840,127520.1
C37:N23,920,47.725960,-122.323700,128811.9
C37:N23,921,47.726430,-122.323690,128983.3
C37:N23,922,47.731580,-122.323610,130862.0
C37:N23,923,47.731940,-122.323620,130993.3
C37:N23,924,47.732230,-122.323630,131099.1
C37:N23,925,47.733090,-122.323690,131413.2
C37:N23,926,47.733270,-122.323710,131479.0
C37:N23,927,47.733410,-122.323730,131530.3
C37:N23,928,47.733550,-122.323760,131581.9
C37:N23,929,47.733690,-122.323800,131633.9
C37:N23,930,47.733830,-122.323850,131686.5
C37:N23,931,47.733960,-122.323900,131735.4
C37:N23,932,47.734160,-122.324000,131812.4
C37:N23,933,47.734820,-122.324360,132069.0
C37:N23,934,47.735160,-122.324560,132202.4
C37:N23,935,47.736790,-122.325590,132848.7
C37:N23,936,47.737140,-122.325830,132989.4
C37:N23,937,47.737940,-122.326400,133313.2
C37:N23,938,47.738230,-122.326590,133428.8
C37:N23,939,47.741630,-122.328750,134778.1
C37:N23,940,47.741910,-122.328900,134886.7
C37:N23,941,47.742180,-122.329040,134991.0
C37:N23,942,47.742460,-122.329150,135096.7
C37:N23,943,47.742740,-122.329240,135201.2
C37:N23,944,47.742930,-122.329290,135271.6
C37:N23,945,47.743120,-122.329330,135341.6
C37:N23,946,47.743310,-122.329350,135411.1
C37:N23,947,47.743500,-122.329370,135480.6
C37:N23,948,47.743690,-122.329380,135549.9
C37:N23,949,47.743880,-122.329380,135619.2
C37:N23,950,47.744170,-122.329360,135725.1
C37:N23,951,47.744360,-122.329340,135794.6
C37:N23,952,47.744640,-122.329280,135897.8
C37:N23,953,47.744900,-122.329210,135994.2
C37:N23,954,47.746630,-122.328620,136641.7
C37:N23,955,47.747030,-122.328510,136790.1
C37:N23,956,47.747240,-122.328460,136867.7
C37:N23,957,47.747460,-122.328420,136948.5
C37:N23,958,47.747670,-122.328390,137025.5
C37:N23,959,47.747890,-122.328370,137105.9
C37:N23,960,47.748110,-122.328370,137186.1
C37:N23,961,47.748320,-122.328370,137262.7
C37:N23,962,47.748540,-122.328380,137343.0
C37:N23,963,47.748760,-122.328400,137423.4
C37:N23,964,47.748970,-122.328440,137500.7
C37:N23,965,47.749190,-122.328480,137581.5
C37:N23,966,47.749400,-122.328530,137659.1
C37:N23,967,47.749610,-122.328600,137737.6
C37:N23,968,47.749970,-122.328720,137872.2
C37:N23,969,47.751380,-122.329300,138405.9
C37:N23,970,47.751660,-122.329400,138511.0
C37:N23,971,47.752000,-122.329490,138637.0
C37:N23,972,47.752340,-122.329550,138761.9
C37:N23,973,47.752570,-122.329580,138846.1
C37:N23,974,47.752800,-122.329600,138930.1
C37:N23,975,47.753140,-122.329600,139054.2
C37:N23,976,47.753370,-122.329590,139138.1
C37:N23,977,47.753600,-122.329560,139222.3
C37:N23,978,47.753940,-122.329500,139347.2
C37:N23,979,47.754280,-122.329420,139472.8
C37:N23,980,47.754620,-122.329310,139599.7
C37:N23,981,47.754950,-122.329170,139724.9
C37:N23,982,47.755290,-122.329000,139855.8
C37:N23,983,47.756140,-122.328530,140186.7
C37:N23,984,47.756470,-122.328330,140316.7
C37:N23,985,47.756700,-122.328170,140409.4
C37:N23,986,47.757050,-122.327910,140552.2
C37:N23,987,47.757320,-122.327680,140665.8
C37:N23,988,47.761640,-122.323830,142504.2
C37:N23,989,47.761850,-122.323660,142591.5
C37:N23,990,47.762000,-122.323560,142651.5
C37:N23,991,47.762150,-122.323460,142711.5
C37:N23,992,47.762300,-122.323380,142769.6
C37:N23,993,47.762450,-122.323300,142827.8
C37:N23,994,47.762600,-122.323230,142885.1
C37:N23,995,47.762760,-122.323180,142944.8
C37:N23,996,47.763050,-122.323090,143052.8
C37:N23,997,47.768450,-122.321890,145044.6
C37:N23,998,47.768840,-122.321780,145189.4
C37:N23,999,47.769190,-122.321660,145320.4
C37:N23,1000,47.769420,-122.321560,145407.8
C37:N23,1001,47.769760,-122.321390,145538.7
C37:N23,1002,47.770100,-122.321200,145671.2
C37:N23,1003,47.770320,-122.321050,145759.6
C37:N23,1004,47.770660,-122.320800,145898.0
C37:N23,1005,47.773800,-122.318360,147191.0
C37:N23,1006,47.774000,-122.318210,147272.7
C37:N23,1007,47.774190,-122.318090,147348.1
C37:N23,1008,47.774380,-122.317980,147422.5
C37:N23,1009,47.774570,-122.317870,147496.9
C37:N23,1010,47.774760,-122.317780,147569.6
C37:N23,1011,47.774950,-122.317690,147642.4
C37:N23,1012,47.775150,-122.317610,147717.9
C37:N23,1013,47.775350,-122.317540,147792.9
C37:N23,1014,47.775550,-122.317480,147867.3
C37:N23,1015,47.775780,-122.317420,147952.5
C37:N23,1016,47.780180,-122.316530,149572.3
C37:N23,1017,47.780480,-122.316460,149683.1
C37:N23,1018,47.780840,-122.316350,149817.2
C37:N23,1019,47.781070,-122.316260,149903.9
C37:N23,1020,47.781300,-122.316160,149991.4
C37:N23,1021,47.781640,-122.315990,150122.2
C37:N23,1022,47.781860,-122.315860,150208.6
C37:N23,1023,47.782020,-122.315770,150271.0
C37:N23,1024,47.783220,-122.314980,150749.9
C37:N23,1025,47.783350,-122.314900,150801.2
C37:N23,1026,47.783480,-122.314850,150850.2
C37:N23,1027,47.783600,-122.314800,150895.7
C37:N23,1028,47.783730,-122.314760,150944.1
C37:N23,1029,47.783850,-122.314730,150988.5
C37:N23,1030,47.783980,-122.314710,151036.2
C37:N23,1031,47.784180,-122.314690,151109.3
C37:N23,1032,47.785780,-122.314710,151693.0
C37:N23,1033,47.786020,-122.314720,151780.5
C37:N23,1034,47.786210,-122.314750,151850.2
C37:N23,1035,47.786350,-122.314780,151901.8
C37:N23,1036,47.786490,-122.314820,151953.8
C37:N23,1037,47.788260,-122.315420,152616.1
C37:N23,1038,47.788430,-122.315480,152679.9
C37:N23,1039,47.788550,-122.315530,152725.3
C37:N23,1040,47.788760,-122.315650,152807.4
C37:N23,1041,47.788920,-122.315750,152870.7
C37:N23,1042,47.789100,-122.315890,152944.9
C37:N23,1043,47.789680,-122.316390,153189.5
C37:N23,1044,47.789810,-122.316490,153243.0
C37:N23,1045,47.789950,-122.316580,153298.6
C37:N23,1046,47.790160,-122.316690,153379.8
C37:N23,1047,47.790360,-122.316770,153455.4
C37:N23,1048,47.790530,-122.316820,153518.6
C37:N23,1049,47.790750,-122.316850,153599.2
C37:N23,1050,47.790920,-122.316860,153661.3
C37:N23,1051,47.791150,-122.316850,153745.2
C37:N23,1052,47.792690,-122.316780,154307.2
C37:N23,1053,47.793160,-122.316740,154478.9
C37:N23,1054,47.793380,-122.316720,154559.3
C37:N23,1055,47.793800,-122.316650,154713.5
C37:N23,1056,47.795050,-122.316400,155173.6
C37:N23,1057,47.795360,-122.316340,155287.6
C37:N23,1058,47.795860,-122.316280,155470.6
C37:N23,1059,47.796100,-122.316260,155558.3
C37:N23,1060,47.796350,-122.316250,155649.5
C37:N23,1061,47.796650,-122.316250,155758.9
C37:N23,1062,47.799320,-122.316280,156732.9
C37:N23,1063,47.799470,-122.316270,156787.7
C37:N23,1064,47.799620,-122.316250,156842.6
C37:N23,1065,47.799760,-122.316220,156894.2
C37:N23,1066,47.799890,-122.316180,156942.6
C37:N23,1067,47.800010,-122.316130,156988.1
C37:N23,1068,47.800140,-122.316070,157037.7
C37:N23,1069,47.800270,-122.316010,157087.4
C37:N23,1070,47.800390,-122.315930,157135.4
C37:N23,1071,47.800510,-122.315840,157184.4
C37:N23,1072,47.800620,-122.315740,157231.5
C37:N23,1073,47.800730,-122.315640,157278.5
C37:N23,1074,47.800850,-122.315520,157331.3
C37:N23,1075,47.801040,-122.315290,157420.8
C37:N23,1076,47.803410,-122.312440,158533.4
C37:N23,1077,47.803550,-122.312270,158599.4
C37:N23,1078,47.803760,-122.311980,158704.0
C37:N23,1079,47.804070,-122.311530,158862.1
C37:N23,1080,47.804360,-122.311060,159018.8
C37:N23,1081,47.804600,-122.310630,159156.0
C37:N23,1082,47.809900,-122.300710,162267.2
C37:N23,1083,47.810040,-122.300460,162347.1
C37:N23,1084,47.810190,-122.300220,162427.6
C37:N23,1085,47.810320,-122.300020,162495.9
C37:N23,1086,47.810450,-122.299830,162562.4
C37:N23,1087,47.810600,-122.299650,162632.8
C37:N23,1088,47.810740,-122.299470,162700.3
C37:N23,1089,47.810890,-122.299300,162769.2
C37:N23,1090,47.811040,-122.299150,162835.1
C37:N23,1091,47.811200,-122.299000,162904.2
C37:N23,1092,47.811360,-122.298860,162971.9
C37:N23,1093,47.811530,-122.298730,163041.7
C37:N23,1094,47.811700,-122.298610,163110.3
C37:N23,1095,47.811870,-122.298490,163179.0
C37:N23,1096,47.812030,-122.298400,163241.4
C37:N23,1097,47.813360,-122.297680,163757.8
C37:N23,1098,47.813560,-122.297550,163837.4
C37:N23,1099,47.813720,-122.297430,163902.8
C37:N23,1100,47.813920,-122.297260,163986.9
C37:N23,1101,47.814060,-122.297120,164048.5
C37:N23,1102,47.814150,-122.297010,164091.0
C37:N23,1103,47.814330,-122.296800,164174.5
C37:N23,1104,47.814490,-122.296560,164257.4
C37:N23,1105,47.814710,-122.296210,164375.1
C37:N23,1106,47.815840,-122.294230,165012.7
E09:E27,1176,47.586887,-122.190537,0.0
E09:E27,1177,47.587388,-122.190884,202.0
E09:E27,1178,47.587890,-122.191231,404.0
E09:E27,1179,47.588425,-122.191521,612.0
E09:E27,1180,47.588994,-122.191740,826.5
E09:E27,1181,47.589559,-122.191969,1040.2
E09:E27,1182,47.590078,-122.192288,1245.2
E09:E27,1183,47.590576,-122.192640,1446.6
E09:E27,1184,47.591075,-122.192992,1648.0
E09:E27,1185,47.591573,-122.193343,1849.4
E09:E27,1186,47.592071,-122.193695,2050.8
E09:E27,1187,47.592570,-122.194046,2252.3
E09:E27,1188,47.593102,-122.194342,2459.7
E09:E27,1189,47.593688,-122.194505,2677.1
E09:E27,1190,47.594296,-122.194507,2898.9
E09:E27,1191,47.594883,-122.194349,3116.7
E09:E27,1192,47.595444,-122.194109,3329.6
E09:E27,1193,47.596004,-122.193867,3542.3
E09:E27,1194,47.596559,-122.193615,3754.2
E09:E27,1195,47.597061,-122.193271,3956.1
E09:E27,1196,47.597490,-122.192838,4145.5
E09:E27,1197,47.597878,-122.192368,4328.5
E09:E27,1198,47.598271,-122.191901,4512.3
E09:E27,1199,47.598722,-122.191492,4705.3
E09:E27,1200,47.599245,-122.191182,4911.0
E09:E27,1201,47.599828,-122.191007,5127.8
E09:E27,1202,47.600436,-122.190973,5349.8
E09:E27,1203,47.601046,-122.190964,5572.3
E09:E27,1204,47.601655,-122.190956,5794.8
E09:E27,1205,47.602265,-122.190947,6017.2
E09:E27,1206,47.602875,-122.190939,6239.7
E09:E27,1207,47.603485,-122.190930,6462.2
E09:E27,1208,47.604095,-122.190925,6684.6
E09:E27,1209,47.604705,-122.190941,6907.0
E09:E27,1210,47.605314,-122.190973,7129.3
E09:E27,1211,47.605923,-122.191005,7351.6
E09:E27,1212,47.606532,-122.191037,7574.0
E09:E27,1213,47.607141,-122.191069,7796.3
E09:E27,1214,47.607750,-122.191101,8018.6
E09:E27,1215,47.608359,-122.191132,8240.9
E09:E27,1216,47.608966,-122.191181,8462.7
E09:E27,1217,47.609463,-122.191515,8661.8
E09:E27,1218,47.609741,-122.192054,8829.1
E09:E27,1219,47.609918,-122.192638,8986.8
E09:E27,1220,47.610169,-122.193191,9151.2
E09:E27,1221,47.610635,-122.193568,9345.0
E09:E27,1222,47.611241,-122.193615,9566.1
E09:E27,1223,47.611850,-122.193612,9788.5
E09:E27,1224,47.612459,-122.193569,10010.7
E09:E27,1225,47.613067,-122.193526,10232.8
E09:E27,1226,47.613677,-122.193534,10455.2
E09:E27,1227,47.614286,-122.193558,10677.6
E09:E27,1228,47.614894,-122.193557,10899.3
E09:E27,1229,47.615205,-122.193067,11065.1
E09:E27,1230,47.615212,-122.192458,11215.5
E09:E27,1231,47.615209,-122.191848,11365.9
E09:E27,1232,47.615207,-122.191238,11516.4
E09:E27,1233,47.615204,-122.190628,11666.8
E09:E27,1234,47.615202,-122.190018,11817.2
E09:E27,1235,47.615199,-122.189408,11967.6
E09:E27,1236,47.615196,-122.188799,12118.1
E09:E27,1237,47.615193,-122.188189,12268.5
E09:E27,1238,47.615188,-122.187579,12418.9
E09:E27,1239,47.615182,-122.186969,12569.4
E09:E27,1240,47.615195,-122.186359,12719.8
E09:E27,1241,47.615283,-122.185756,12872.0
E09:E27,1242,47.615464,-122.185175,13029.9
E09:E27,1243,47.615747,-122.184636,13198.3
E09:E27,1244,47.616146,-122.184176,13382.6
E09:E27,1245,47.616664,-122.183861,13586.8
E09:E27,1246,47.617261,-122.183750,13806.4
E09:E27,1247,47.617868,-122.183692,14028.4
E09:E27,1248,47.618475,-122.183633,14250.3
E09:E27,1249,47.619082,-122.183575,14472.2
E09:E27,1250,47.619677,-122.183447,14691.4
E09:E27,1251,47.620250,-122.183237,14906.6
E09:E27,1252,47.620822,-122.183026,15121.7
E09:E27,1253,47.621394,-122.182815,15336.8
E09:E27,1254,47.621966,-122.182603,15551.9
E09:E27,1255,47.622534,-122.182382,15766.2
E09:E27,1256,47.622999,-122.181995,15960.8
E09:E27,1257,47.623299,-122.181467,16131.0
E09:E27,1258,47.623458,-122.180879,16287.1
E09:E27,1259,47.623539,-122.180274,16439.0
E09:E27,1260,47.623615,-122.179669,16590.8
E09:E27,1261,47.623691,-122.179064,16742.6
E09:E27,1262,47.623767,-122.178459,16894.4
E09:E27,1263,47.623844,-122.177854,17046.2
E09:E27,1264,47.623920,-122.177249,17198.0
E09:E27,1265,47.623996,-122.176644,17349.8
E09:E27,1266,47.624072,-122.176039,17501.6
E09:E27,1267,47.624148,-122.175433,17653.4
E09:E27,1268,47.624220,-122.174828,17805.0
E09:E27,1269,47.624262,-122.174220,17955.8
E09:E27,1270,47.624262,-122.173610,18106.2
E09:E27,1271,47.624254,-122.173000,18256.6
E09:E27,1272,47.624246,-122.172390,18407.0
E09:E27,1273,47.624251,-122.171780,18557.4
E09:E27,1274,47.624280,-122.171171,18708.0
E09:E27,1275,47.624316,-122.170562,18858.7
E09:E27,1276,47.624351,-122.169953,19009.4
E09:E27,1277,47.624386,-122.169344,19160.1
E09:E27,1278,47.624421,-122.168735,19310.8
E09:E27,1279,47.624444,-122.168126,19461.3
E09:E27,1280,47.624447,-122.167516,19611.7
E09:E27,1281,47.624442,-122.166906,19762.1
E09:E27,1282,47.624436,-122.166296,19912.5
E09:E27,1283,47.624430,-122.165686,20063.0
E09:E27,1284,47.624425,-122.165076,20213.4
E09:E27,1285,47.624419,-122.164467,20363.8
E09:E27,1286,47.624413,-122.163857,20514.2
E09:E27,1287,47.624408,-122.163247,20664.6
E09:E27,1288,47.624402,-122.162637,20815.0
E09:E27,1289,47.624396,-122.162027,20965.4
E09:E27,1290,47.624390,-122.161417,21115.8
E09:E27,1291,47.624385,-122.160807,21266.3
E09:E27,1292,47.624404,-122.160198,21416.7
E09:E27,1293,47.624535,-122.159604,21570.8
E09:E27,1294,47.624798,-122.159055,21736.7
E09:E27,1295,47.625219,-122.158619,21924.2
E09:E27,1296,47.625747,-122.158313,22130.8
E09:E27,1297,47.626279,-122.158016,22338.5
E09:E27,1298,47.626812,-122.157720,22546.1
E09:E27,1299,47.627345,-122.157423,22753.8
E09:E27,1300,47.627878,-122.157126,22961.5
E09:E27,1301,47.628401,-122.156813,23167.2
E09:E27,1302,47.628796,-122.156353,23350.7
E09:E27,1303,47.629036,-122.155795,23514.0
E09:E27,1304,47.629147,-122.155196,23667.0
E09:E27,1305,47.629208,-122.154589,23818.4
E09:E27,1306,47.629270,-122.153982,23969.7
E09:E27,1307,47.629346,-122.153377,24121.4
E09:E27,1308,47.629442,-122.152775,24274.0
E09:E27,1309,47.629560,-122.152176,24427.7
E09:E27,1310,47.629700,-122.151583,24582.7
E09:E27,1311,47.629861,-122.150995,24739.2
E09:E27,1312,47.630046,-122.150413,24897.5
E09:E27,1313,47.630253,-122.149840,25057.9
E09:E27,1314,47.630485,-122.149276,25220.7
E09:E27,1315,47.630741,-122.148722,25386.0
E09:E27,1316,47.631016,-122.148178,25553.6
E09:E27,1317,47.631293,-122.147634,25721.4
E09:E27,1318,47.631570,-122.147091,25889.2
E09:E27,1319,47.631847,-122.146547,26057.0
E09:E27,1320,47.632124,-122.146004,26224.8
E09:E27,1321,47.632401,-122.145461,26392.6
E09:E27,1322,47.632677,-122.144917,26560.4
E09:E27,1323,47.632954,-122.144374,26728.2
E09:E27,1324,47.633231,-122.143831,26896.0
E09:E27,1325,47.633508,-122.143287,27063.8
E09:E27,1326,47.633791,-122.142747,27232.3
E09:E27,1327,47.634090,-122.142215,27402.7
E09:E27,1328,47.634403,-122.141691,27575.1
E09:E27,1329,47.634733,-122.141179,27749.7
E09:E27,1330,47.635076,-122.140674,27926.0
E09:E27,1331,47.635421,-122.140171,28102.7
E09:E27,1332,47.635766,-122.139668,28279.4
E09:E27,1333,47.636111,-122.139165,28456.1
E09:E27,1334,47.636456,-122.138662,28632.7
E09:E27,1335,47.636801,-122.138159,28809.4
E09:E27,1336,47.637146,-122.137657,28986.1
E09:E27,1337,47.637492,-122.137154,29162.9
E09:E27,1338,47.637857,-122.136666,29342.5
E09:E27,1339,47.638250,-122.136200,29526.3
E09:E27,1340,47.638674,-122.135761,29714.8
E09:E27,1341,47.639126,-122.135352,29908.1
E09:E27,1342,47.639607,-122.134977,30106.4
E09:E27,1343,47.640117,-122.134643,30309.9
E09:E27,1344,47.640654,-122.134355,30518.3
E09:E27,1345,47.641215,-122.134117,30731.3
E09:E27,1346,47.641792,-122.133917,30947.2
E09:E27,1347,47.642368,-122.133719,31163.2
E09:E27,1348,47.642945,-122.133521,31379.2
E09:E27,1349,47.643532,-122.133362,31596.9
E09:E27,1350,47.644137,-122.133420,31817.8
E09:E27,1351,47.644734,-122.133542,32037.8
E09:E27,1352,47.645331,-122.133665,32257.8
E09:E27,1353,47.645652,-122.133730,32375.8
E19:E09,4251,47.618198,-122.183819,0.0
E19:E09,4252,47.617591,-122.183877,222.0
E19:E09,4253,47.616984,-122.183936,443.9
E19:E09,4254,47.616395,-122.184076,661.3
E19:E09,4255,47.615936,-122.184470,855.2
E19:E09,4256,47.615605,-122.184981,1029.6
E19:E09,4257,47.615384,-122.185548,1191.2
E19:E09,4258,47.615260,-122.186145,1345.1
E19:E09,4259,47.615224,-122.186753,1495.7
E19:E09,4260,47.615229,-122.187363,1646.1
E19:E09,4261,47.615235,-122.187973,1796.6
E19:E09,4262,47.615239,-122.188583,1947.0
E19:E09,4263,47.615241,-122.189193,2097.4
E19:E09,4264,47.615244,-122.189803,2247.9
E19:E09,4265,47.615246,-122.190413,2398.3
E19:E09,4266,47.615249,-122.191023,2548.7
